square_feet,bedrooms,bathrooms,floors,house_age,garage_spaces,distance_city_center,school_rating,crime_rate,property_tax,parks_nearby,shopping_malls_nearby,public_transport_score,lot_size,neighborhood_quality,price
4581,4,3,1,39,2,9.921997533333759,8.669927860506814,4.8368044575786655,5925,2,2,1.6655382088273114,2220,8.623640239220231,661853.4789812183
2722,2,1,2,27,0,2.227700283030797,5.9839655886499425,7.288341471223035,5010,0,0,8.973096615061745,5661,3.21946087312212,302404.1624916787
2750,5,1,2,38,1,19.372523514868938,7.460810660181372,4.413600786856215,3646,1,0,2.570593621517826,5866,7.654716004581654,382448.3664609082
1929,1,3,2,38,0,8.207536573885694,9.07334664625616,3.386396946864684,2101,1,2,6.670449118333138,2797,8.029276339005271,292351.1732488479
1958,3,1,2,27,1,9.820502380078487,9.115675084365778,2.9347857735901437,3975,4,2,6.795708393281701,6974,4.576917451483681,335701.3265749478
3082,5,3,1,13,1,23.353621128265313,3.9565814890407682,2.1147032004974653,2090,3,3,3.530363530731813,3871,4.455581075950799,451051.8924156434
2617,1,2,2,37,2,10.489414311682163,9.572061368317467,2.657463761866614,3906,3,1,9.870948617111239,9705,6.920166385231743,368227.1399754572
1931,4,1,2,3,2,8.023680868381124,1.223882938131449,0.9483043884410136,2746,4,1,1.5774959629997642,2617,1.8406691358419436,272112.65098770167
4944,2,2,2,17,0,5.902674724877467,4.391520049145491,3.4685701092888954,5309,0,3,6.470848098923665,8005,7.620617351957581,659206.813646936
4861,2,2,2,24,2,23.470893663276723,9.062189717579574,0.365698123629582,2720,3,3,5.315895347114702,7071,1.3859808385546983,615611.8524539091
1958,2,1,1,6,2,4.76148148171078,3.4717319183528463,1.864138471663268,1448,1,0,3.2093569643254716,5612,2.7153127100874337,284564.326045074
3777,4,3,2,37,2,14.158859047260252,3.4577330528918653,7.467704446194291,4012,0,3,2.471965401906518,4757,6.977293815172305,488314.6067815853
2728,1,1,2,27,1,15.700973366238637,3.7236005657369984,3.2546898867662266,4504,2,1,7.633759223430878,3032,1.8849130038276745,317928.70551475056
2780,4,2,2,4,2,20.934307467885723,6.5108204636223,6.682370169773439,2568,2,1,9.246833870330677,9896,9.74657882329111,370579.1758828945
737,2,2,1,2,0,19.36522098765687,4.944994980529184,7.168841755972774,4186,0,2,1.9679163575925016,5953,8.815565885157106,78043.83784569627
4072,5,3,1,30,1,24.51089951541007,7.540613527180083,5.811853427321135,7930,1,0,2.745821908954049,5314,6.636720991660629,548786.3094696673
3432,3,1,2,19,1,2.2977915838609064,9.054195783081992,9.586977413653985,4491,2,2,9.876427725660088,5663,8.37151710102415,441186.06689937593
4179,4,2,2,18,2,9.596781018602519,7.067794374485746,0.21439866623113257,3546,1,0,1.1352040681408715,8051,8.988220437306111,610478.2472719507
3631,4,2,2,10,1,9.123889444486013,2.8402004817781794,7.386526505881421,5805,4,2,5.574267726876309,6632,3.3352808461463663,459834.8418373808
4764,1,2,1,39,0,5.234490262171138,9.394137121244519,9.587866439404081,5475,3,0,5.645015650736329,6496,8.644704291543874,567878.1022617255
3193,1,3,2,2,0,9.386169361836851,3.3804358601273066,8.622717293529393,7883,0,3,3.3684537263119645,1892,2.753144052738416,376010.844726989
4900,4,2,2,22,1,9.983194110144199,2.349048657953423,1.6789269180501332,7775,3,1,6.967259923992947,1971,4.720080377339338,631738.6354490472
4418,2,2,2,6,2,16.134649395896872,1.809705509748648,3.268203062517321,6984,4,3,9.504468157843123,1102,6.024336681237394,534454.2752247113
4738,3,1,1,22,2,20.247429888861426,6.07045366599549,1.724518398764654,2047,2,0,5.051925378609194,7051,7.425018667666292,600622.7797065469
4423,1,1,2,6,1,12.051914894742609,2.0238621623258664,6.013083638147041,5634,1,0,7.744775548610715,6145,1.2712718595027523,505295.43234039797
4642,2,2,2,33,0,21.864636708088053,2.248982957013677,7.121879819794923,5848,1,2,6.814632333443124,4246,3.614584715003701,525406.988757284
2506,5,2,1,18,1,10.74879481880782,3.70027432535947,3.170737693630582,5630,4,0,5.256476771875434,6854,6.476671883893513,381856.19468103425
1360,1,1,1,8,2,9.418226642128051,3.5348770871601745,5.395065739842955,5768,0,3,1.448310698228842,4712,4.216318112342069,155303.19032182722
4045,2,3,2,17,2,16.694453619853704,6.438155592989281,6.90920570071195,2064,3,0,7.675748244615478,4417,7.975225500665441,520774.4693497517
1499,2,3,1,24,1,1.6877744488679276,8.350707515254133,4.213398166110483,4821,2,0,4.269263024093167,7445,6.864869450356446,264124.7557946378
3547,3,3,2,13,0,3.3138845853860106,7.852146905826031,8.540155304554593,1567,0,2,3.0204521956217882,6417,3.109613083513622,461319.3124771547
2319,3,3,1,24,1,13.121116764009285,3.3623600924482906,7.7154993528781715,2436,4,0,9.534417848093534,5151,2.3133608163309978,299315.8871882066
880,5,3,1,18,0,28.34446863036094,3.2077944818738193,0.6466554385057066,5510,4,2,7.961524925924458,7517,6.661422942283454,175477.87538265355
3866,2,3,2,38,0,21.923841615459285,9.69212377096271,6.2112529909082905,5544,1,1,9.660418135092428,4659,5.054205949342819,493784.2890252049
2487,2,3,2,14,1,3.5556705155161747,1.0741261743276411,2.353255509597496,5705,2,2,3.3059523894903107,8506,2.5206133699118674,357758.17985396954
3866,3,3,2,15,1,25.54322237064534,8.917484797541942,5.5751826466727525,3705,0,0,8.522139948200985,5552,3.937367847865396,487288.1341008564
1266,1,1,1,26,0,22.236722347637247,2.7975566721016447,9.568884426329662,7097,1,1,6.469492638357723,6673,3.7274207348672794,118829.32470502361
4788,1,3,2,39,0,18.71744924537694,9.52555890780791,8.790620045522502,6893,2,0,9.833533203728976,3157,1.9731877510543758,565251.4283231782
1271,4,3,2,9,0,24.788495857666142,4.080765563447677,4.045164031151317,3483,3,2,9.516852510522916,1581,5.922181173387052,146675.01867289733
2569,3,3,2,3,0,12.719185584545755,4.963165965039271,2.915138583443534,5800,3,3,9.756712404484322,1795,7.872837705212987,379455.17097636167
4756,4,2,2,18,2,7.42353047476173,7.364085525499429,2.34405744408259,7382,1,1,9.565908565059477,2883,6.179201999676883,659988.623776427
3722,3,1,2,27,1,15.84867828415402,6.289021463259343,5.325148697565201,6161,0,3,1.068947802013951,7044,8.436622284436172,456050.8734460907
4500,5,1,1,20,0,16.91641091221074,3.8614539673614052,1.1424845325805633,5829,2,3,7.669768691356205,6220,2.148116924938882,571565.980676091
1123,2,1,2,13,1,16.61146478828745,5.984478242810412,5.492750081282486,4779,3,1,3.447411050886776,1572,4.920506720400015,173444.50355481653
2993,5,3,2,32,0,17.387139952923054,7.576361959265976,0.013336394907920157,5895,3,3,7.3452438599727525,2206,6.484735932922892,464265.98069822195
3717,3,3,1,9,1,28.512442628936242,1.381014513122429,3.2384963074584485,7153,0,3,9.825500811285178,4080,7.084014048477166,467245.73758843227
3193,2,2,2,18,1,27.16512306979071,1.1007937473013372,2.199343138305813,3794,1,3,1.3542345162888294,3460,7.262076757810843,380190.63310042996
2568,1,1,2,29,0,26.395794060209244,5.122602451656022,9.71218789960782,2860,4,3,6.102890491954154,5005,7.560688843880929,243397.1011095108
2353,1,3,2,21,0,24.241087516350188,2.1865295602316275,7.27242319569979,4336,2,1,7.614578423050924,5925,6.86286830976415,276876.0026097475
2896,4,1,2,2,1,28.359415110693277,6.97909862318243,3.496533804622377,7282,3,0,3.2802290399332623,3613,1.848052800467809,359203.833037615
2861,3,2,2,36,1,3.8563446087026945,2.9264721060469077,0.9284508653062051,2890,4,3,3.0260974336042823,2715,7.257751098420668,382601.7643452711
2886,3,2,1,17,1,8.688574581926446,4.895659961161039,5.16800594690624,5826,0,1,1.543109548616929,6245,7.523043910969488,402606.2020981641
4802,1,2,1,10,2,15.356622423982962,2.7790384318684205,2.134478813260423,5291,1,1,1.8452787145126806,2569,9.941319409002645,610414.6278634011
3478,5,1,1,1,0,25.549500300578753,5.936352271742121,5.364295458983578,2097,2,1,6.910749197635254,1676,7.240261930310133,425552.2888023689
4743,2,3,2,11,2,15.649805634159241,2.0444811344611202,8.353623541788926,2638,0,1,5.546895571287558,3513,7.181473561763941,580022.4944424203
4244,5,3,1,5,2,22.693007440906072,1.2079616750873223,6.157925521013854,2658,1,2,1.2706500473375133,9992,5.633319611637748,530413.4304406439
2655,5,2,2,39,0,5.02983725221857,1.4601847429602746,6.337884195450022,2125,0,0,9.726955828774893,4052,8.811306177266026,351889.9114992993
1876,1,3,2,28,0,8.320000576320245,9.58832597363779,5.410302890628115,1263,3,0,6.904412825399246,3031,9.971512857650424,270915.5034039534
3366,1,2,2,29,2,22.2215067560925,2.2805759674984225,9.272656326314092,3992,3,3,5.639217121144075,2508,8.011403831776889,350141.50689969014
902,1,1,1,1,0,5.777286257743997,7.376304278231517,9.319026844206032,6015,4,1,3.45451812963781,5329,6.512503400720275,117117.21662832741
1238,4,2,1,8,1,11.189322104992875,1.6113358380054361,5.127232010735522,1160,0,2,6.922889963267529,1912,1.7105934423841136,148102.23835653678
655,5,1,1,1,1,8.681121476593571,1.9734431701166395,3.057594871435044,2256,3,1,4.277510765944415,6243,7.540652185566648,169919.45223361006
1125,3,2,2,28,2,11.145989132451875,5.579886262684012,4.595870058794439,7634,1,3,7.322447463962406,6322,7.377054117237554,201983.60682108474
4723,2,3,1,32,2,21.541397423261138,5.183838371389093,1.8655791219561568,6906,4,0,7.143147282760878,2055,7.980113330284886,581977.8324626832
2725,4,3,2,9,0,11.66756825314123,9.564222784958826,6.363443153180893,5865,2,3,1.834694156117164,8630,2.120998495595404,387458.54875642684
3887,3,2,1,33,0,17.102636355630267,9.503519077186636,5.000923357822332,1310,0,3,9.183346374798925,8107,6.883592501135292,501374.94085184514
964,5,3,1,7,2,3.89802443457788,8.016477782882186,1.033004778132799,1226,3,3,5.382768264415132,6670,3.661515144565072,259573.03917716784
2246,1,3,2,36,2,24.345513103804205,6.418916471146147,1.9764778111961534,1272,1,3,4.536504450698985,2750,7.842441190625503,290300.64605495485
1518,5,3,2,32,1,11.72677014379562,5.094642856537099,4.7963195619952685,5412,0,3,9.599159292659007,8575,3.163365586283196,254245.94392849173
3397,2,1,1,5,1,19.80749061196693,4.205606808955789,8.875889907188583,2922,1,3,4.943883530000905,7387,7.155808091383697,367499.4355080721
2131,4,3,1,39,0,22.036298448193147,9.523787922779999,5.663907206310974,4157,4,3,7.49098825212758,4012,3.6549365228558175,289866.6250218681
3945,4,1,1,18,1,7.080166741239312,6.42617930282217,6.815350002084708,3338,3,0,6.896228295248525,4428,1.0809486353568802,489128.0683876146
2506,2,2,2,31,0,26.65557456364715,6.21165274917395,3.3902854974390975,6588,3,0,2.4862608827475094,7463,6.700221207757859,323111.20907054894
3686,3,3,2,26,0,18.870503296601633,3.0871100959202336,5.714113930442343,7872,4,1,9.920284963688232,6138,2.019421748430301,421084.09557244956
2675,3,3,1,0,0,13.433029110792962,1.4202803609660175,4.473798226380675,6990,1,1,5.17243890061798,9548,6.933623255093927,354476.33472050045
1313,4,3,1,32,1,6.287720323768367,9.5066972178359,6.591299126231607,2601,0,2,4.553043151755777,7260,9.330485035212437,255329.15769558403
1662,4,2,2,39,2,28.326727199134996,3.8236173296018854,0.5057556607901037,6888,1,2,9.27652143477907,6255,9.723213407899813,239993.1758574404
2576,1,1,1,31,2,22.89697791981713,4.983301209920128,4.933002162389592,4718,0,0,5.763145029193991,5391,3.123307785948513,295758.99186773924
1896,3,1,2,4,1,7.032712319264217,2.0317594922713615,2.9599262514396694,6546,4,0,7.345692657363811,8547,8.283279048855894,279163.7890566983
725,2,3,2,16,2,10.79361246700251,8.532318969183628,3.2618506127790923,3422,2,2,8.616214425358098,8322,4.181979491851963,152144.3854079783
4196,3,2,2,7,0,24.480553484554125,1.2486864957033756,9.609174315580614,2925,0,0,3.119449561520665,6224,9.104113654731842,441505.0567225618
3883,1,2,2,33,2,21.17465223324483,8.505916858891869,1.8269481271138277,1566,3,2,2.5251992667507657,8951,8.087406117664365,499441.9693161867
2203,4,2,2,8,1,23.207744488756006,2.262565115091701,3.112452525785969,3915,3,1,1.6165612503190538,2989,1.6652954498118726,308776.6809019104
666,4,2,2,22,2,13.79483196417504,8.979077013680369,5.098925757308717,7898,3,0,9.074199693214588,9720,4.664232944895495,173379.11577658486
832,1,2,1,34,0,21.77781161662284,7.567953736025417,8.630269481496237,1251,1,0,2.8033038526883387,3604,4.035860434087066,45794.45438713535
2756,2,1,2,6,0,12.208317963053497,2.4820323625657457,4.166700832063705,6652,1,2,3.769786396579545,3407,8.066629186509493,344671.4350085085
1769,4,1,2,14,1,7.126624591207697,6.092361935735213,7.43865280888171,3354,1,3,3.57226233471056,1063,4.692571395878431,255796.15696103437
2758,5,1,1,19,1,19.34763401039944,3.8139068291969753,8.563740982148024,4501,3,3,3.7412918877015544,3812,7.161295578877754,355459.9754591464
4806,4,3,2,24,1,29.30440384236503,2.604097890204251,3.1001635582184894,5770,0,1,7.0125501414584654,5027,6.421917300313964,610132.6975012894
2093,5,2,1,2,0,10.007428170464559,8.732639794699976,3.9275018353870994,3311,3,0,9.587022028664844,1101,9.780748471878704,326430.62737928954
4607,1,3,2,23,2,14.36811817416365,4.631704898565065,3.5655622368835624,3115,0,0,3.9650809236178635,4135,9.440064611214535,616207.6862177463
3072,1,2,1,33,2,20.546039761025753,4.586893429288443,8.32855808617921,2602,1,2,4.668824391928272,2180,4.849295632648468,362160.55685117154
3260,4,1,1,21,1,16.703682181552146,2.52898007325958,0.4434686195360116,4270,2,3,7.940322856977501,6509,7.5122039047703435,475231.2239494161
3339,3,3,2,10,2,25.459406075562427,4.447591084772008,3.0842108882868002,1513,1,3,4.891041497689173,8530,8.465140845830996,460583.8239539641
2361,5,1,2,7,2,23.090538487615962,8.844551616959652,6.794085575951298,7912,4,1,9.334384911334427,3728,9.089971784759307,317874.04160638555
4114,2,2,2,38,1,2.690618912008354,4.268158394406723,5.6544349956534266,1441,0,3,5.528962456706949,8631,1.6132083739883532,504576.42157091945
2575,4,2,2,34,1,29.954215783789447,9.564432062498092,4.362893592936943,1000,2,3,4.129613701872539,9590,3.7187091934614713,332755.1300504706
2962,2,2,1,37,0,22.81967115786455,9.516780092875488,5.399482272213843,7501,1,3,9.744152353608428,1404,3.8820703687166964,340869.0826825911
1476,4,1,1,7,0,26.053196172529283,2.304087933766114,1.9758458582831828,6234,2,2,4.83203688457762,3873,4.910013560978907,173401.88559457246
4412,3,2,1,36,0,19.884733650765046,2.595801281703804,4.307166216080104,1902,3,3,3.0805738406923835,4268,2.523382756438771,551020.727459085
4048,3,1,2,26,0,25.832268713356108,8.764066632987003,5.017029841763491,6719,0,1,2.5993073331057963,3694,5.4658529195500725,487723.16507626796
1912,3,3,1,27,2,4.2591062729325735,4.534848270322473,9.011891219546017,2220,4,3,9.95663193245493,3467,6.9689289456861045,291947.29564412654
2060,3,2,2,39,2,11.084397231220152,1.039365840547084,2.608351628039763,3321,3,1,7.776889238159643,5315,5.47627528195046,294721.0480127971
3309,1,2,2,33,0,26.41620736453029,3.464846377348339,8.678285021649327,1855,2,2,4.677938177096626,2921,6.992137856778542,332761.97621105565
2924,1,2,1,31,0,6.848001126739875,6.3786609387600395,6.442414008259819,2017,1,2,8.43727008566971,4959,1.5979746863611028,365732.9074859011
2333,5,3,2,14,1,3.2690208588206593,8.193393693639713,0.20340831067600984,6279,0,1,5.921255165630365,7840,8.883885985366692,425407.00239692704
2205,2,2,1,16,2,23.85544925841135,2.200497553839336,7.2463133689939365,3220,4,2,3.856506162699452,5848,9.451622728909616,245951.86363868875
3163,4,1,2,32,2,25.22909851365559,1.9948722797506182,0.3555187754905509,5680,1,0,7.690472278623634,8623,6.561166817067837,410601.2175200463
4021,4,1,1,15,0,5.7169143275071175,9.298833882150985,9.973811268138132,4504,4,0,7.7130526499483665,4368,8.932518987732074,487382.65972703963
4117,1,2,2,28,2,25.776033500698748,7.760335310403244,8.726366876911978,7624,0,0,5.501523062657215,8872,2.183014149833912,467545.5161073906
2997,4,2,1,8,1,20.916266072317917,6.308016407002706,2.9734374754004564,5550,2,0,1.4064250631994675,1679,8.177040280686793,451702.7034856674
4335,1,3,1,32,1,16.082397813280934,7.922681109963352,2.5741123019670544,1195,4,0,1.6932023791630084,8506,2.072333741253346,597199.1536179564
3470,5,3,2,28,2,25.077255590660165,4.859689251759746,3.814410821056089,7939,0,2,8.098745311011442,1747,4.67209208347783,445366.2413938914
1760,2,3,2,12,0,13.158228230250009,7.826101725782139,3.5616696531444303,5694,4,1,8.411287383893919,2321,3.9143668110244754,216742.98544627242
842,5,2,1,20,2,6.625824730478519,4.346226921470822,3.7233781838538107,2332,1,2,7.10460773719464,8927,6.270326426984089,180979.68628839485
3190,3,3,2,20,1,9.260727621707796,3.196851152433421,3.182765461194804,6855,4,3,8.551617178759146,4748,3.713630817155802,458852.9001789077
1663,3,3,2,4,0,15.64975653050613,7.561120791636718,6.211334068483314,5651,1,0,7.475387233218509,6862,6.735822667004194,227187.915669344
4924,3,1,2,9,2,16.4085929875221,4.777050629415415,1.6426366372062395,7991,1,0,9.072411584580244,5789,4.306485602367621,651882.785275548
3195,5,3,1,5,0,24.361843966795774,9.832393938935754,8.459812924460131,2517,0,2,2.353584453519523,1533,8.74711342927418,420812.682590008
1519,4,1,1,12,0,23.9492289859177,4.1453666407729095,8.124024840313153,5534,3,3,4.489673754941862,2818,6.704954561976503,149978.9757552976
605,2,1,2,0,1,17.85963015893267,9.295546784779594,4.764832078552704,3697,4,2,5.176997145017373,3341,2.9376846758930153,108126.95257966731
1067,3,3,2,19,0,23.642779017598816,9.396662937103715,8.527299652785477,5454,2,1,3.678974152823922,7694,4.025164798252783,132409.1432227772
4770,3,1,1,7,2,6.5614302905164585,3.1766765235827155,2.471450700302933,4107,1,0,7.5282980333449965,6006,8.626787988639903,613126.2406986869
603,3,2,2,9,0,2.451871285705536,8.18399063429212,0.17565455703966948,2057,3,2,9.211949314202261,5545,4.478317749887126,180549.9739433811
1245,2,2,1,8,0,26.335380856406303,4.897670546301086,6.19207925029823,6207,1,1,4.712339793423487,8227,5.822191590090807,127245.11752528475
717,3,3,2,2,2,3.1910803191203176,9.257722545073133,4.579094069647153,3705,3,0,9.4738776813817,5907,6.840477423570995,223068.31906714968
3528,2,2,2,10,1,8.153964462575921,5.051118453717149,5.671645462958707,3063,3,0,5.65092016429651,8978,4.1302868462732505,464482.65335984336
3151,3,1,2,11,1,21.164249539107153,7.698733456036295,8.99339409018403,3792,2,0,5.70264064134446,5485,3.6458076768226144,376907.68613733427
4889,5,2,1,9,2,12.873990191191965,5.202706682474181,9.699255735659435,1420,3,3,6.401975866099809,2235,5.277294123472258,614060.6699590696
1446,5,3,1,24,2,26.413105127549755,3.0502068014157055,6.344531397556031,5648,2,2,3.4149795860739283,8655,2.9339287488351022,220028.1975032789
3362,2,3,1,24,1,9.641414045205817,2.7941511605021767,7.640555898524384,3814,0,0,4.450244672215333,2145,3.557895282271571,411191.8809663956
1741,5,1,1,10,0,1.3442690534114194,4.82888074830711,0.8380843348716427,3840,1,0,5.979137075969452,8420,1.5587063562883248,295156.83031460154
